"10346","Rangimarie","R",NULL
"10347","Ranielle","R",NULL
"10348","Ranita","R",NULL
"10349","Raniyah","R",NULL
"10350","Raphaela","R",NULL
"10351","Rapunzel","R",NULL
"10352","Raquel","R",NULL
"10353","Rashanda","R",NULL
"10354","Rashida","R",NULL
"10355","Ratih","R",NULL
"10356","Ravenna","R",NULL
"10357","Raya","R",NULL
"10358","Rayen","R",NULL
"10359","Raymonda","R",NULL
"10360","Rayna","R",NULL
"10361","Rayne","R",NULL
"10362","Rayni","R",NULL
"10363","Raysel","R",NULL
"10364","Raz","R",NULL
"10365","Raziah","R",NULL
"10366","Raziela","R",NULL
"10367","Razili","R",NULL
"10368","Raziya","R",NULL
"10369","Rea","R",NULL
"10370","Reanna","R",NULL
"10371","Reba","R",NULL
"10372","Rebecca","R",NULL
"10373","Rebekah","R",NULL
"10374","Rebekka","R",NULL
"10375","Regina","R",NULL
"10376","Reginy","R",NULL
"10377","Reignbeau","R",NULL
"10378","Reignbow","R",NULL
"10379","Reiko","R",NULL
"10380","Reina","R",NULL
"10381","Reine","R",NULL
"10382","Reinette","R",NULL
"10383","Remarkable","R",NULL
"10384","Remedios","R",NULL
"10385","Remember","R",NULL
"10386","Rena","R",NULL
"10387","Renae","R",NULL
"10388","Renata","R",NULL
"10389","Renate","R",NULL
"10390","Renee","R",NULL
"10391","Renesmee","R",NULL
"10392","Reseda","R",NULL
"10393","Reshma","R",NULL
"10394","Reta","R",NULL
"10395","Reuelle","R",NULL
"10396","Reva","R",NULL
"10397","Reverie","R",NULL
"10398","Rexanne","R",NULL
"10399","Reyna","R",NULL
"10400","Rez","R",NULL
"10401","Rhapsody","R",NULL
"10402","Rhea","R",NULL
"10403","Rheta","R",NULL
"10404","Rheya","R",NULL
"10405","Rhian","R",NULL
"10406","Rhiannon","R",NULL
"10407","Rhoda","R",NULL
"10408","Rhona","R",NULL
"10409","Rhonda","R",NULL
"10410","Rhonwen","R",NULL
"10411","Rhoswen","R",NULL
"10412","Rhya","R",NULL
"10413","Ria","R",NULL
"10414","Rialta","R",NULL
"10415","Riana","R",NULL
"10416","Riane","R",NULL
"10417","Rica","R",NULL
"10418","Richarda","R",NULL
"10419","Richeza","R",NULL
"10420","Ricki","R",NULL
"10421","Rida","R",NULL
"10422","Riella","R",NULL
"10423","Rihanna","R",NULL
"10424","Rikki","R",NULL
"10425","Rikku","R",NULL
"10426","Rilian","R",NULL
"10427","Rilla","R",NULL
"10428","Rima","R",NULL
"10429","Rimona","R",NULL
"10430","Rin","R",NULL
"10431","Rina","R",NULL
"10432","Rineke","R",NULL
"10433","Rion","R",NULL
"10434","Riona","R",NULL
"10435","Rishona","R",NULL
"10436","Rita","R",NULL
"10437","Riva","R",NULL
"10438","Rivage","R",NULL
"10439","Rivers","R",NULL
"10440","Rivka","R",NULL
"10441","Riya","R",NULL
"10442","Roanna","R",NULL
"10443","Robbia","R",NULL
"10444","Roberta","R",NULL
"10445","Robina","R",NULL
"10446","Robyn","R",NULL
"10447","Rochelle","R",NULL
"10448","Rocio","R",NULL
"10449","Roderica","R",NULL
"10450","Rohana","R",NULL
"10451","Roise","R",NULL
"10452","Roisin","R",NULL
"10453","Roksana","R",NULL
"10454","Rolanda","R",NULL
"10455","Roma","R",NULL
"10456","Romaine","R",NULL
"10457","Romana","R",NULL
"10458","Romane","R",NULL
"10459","Romina","R",NULL
"10460","Romola","R",NULL
"10461","Rona","R",NULL
"10462","Ronalda","R",NULL
"10463","Ronia","R",NULL
"10464","Ronja","R",NULL
"10465","Ronni","R",NULL
"10466","Rosa","R",NULL
"10467","Rosabel","R",NULL
"10468","Rosabella","R",NULL
"10469","Rosae","R",NULL
"10470","Rosalba","R",NULL
"10471","Rosaleen","R",NULL
"10472","Rosalia","R",NULL
"10473","Rosalie","R",NULL
"10474","Rosalind","R",NULL
"10475","Rosalinda","R",NULL
"10476","Rosaline","R",NULL
"10477","Rosalyn","R",NULL
"10478","Rosamond","R",NULL
"10479","Rosamund","R",NULL
"10480","Rosanna","R",NULL
"10481","Rosary","R",NULL
"10482","Rose","R",NULL
"10483","Roseanne","R",NULL
"10484","Rosella","R",NULL
"10485","Roselle","R",NULL
"10486","Rosellen","R",NULL
"10487","Roselyn","R",NULL
"10488","Roselynn","R",NULL
"10489","Rosemarie","R",NULL
"10490","Rosemary","R",NULL
"10491","Rosemond","R",NULL
"10492","Rosenwyn","R",NULL
"10493","Rosetta","R",NULL
"10494","Rosie","R",NULL
"10495","Rosita","R",NULL
"10496","Roslyn","R",NULL
"10497","Rosmerta","R",NULL
"10498","Rosylea","R",NULL
"10499","Rowena","R",NULL
"10500","Rox","R",NULL
"10501","Roxana","R",NULL
"10502","Roxanna","R",NULL
"10503","Roxanne","R",NULL
"10504","Roxie","R",NULL
"10505","Roxy","R",NULL
"10506","Roza","R",NULL
"10507","Rozala","R",NULL
"10508","Rufina","R",NULL
"10509","Ruhee","R",NULL
"10510","Rumer","R",NULL
"10511","Rupa","R",NULL
"10512","Rupinder","R",NULL
"10513","Ruri","R",NULL
"10514","Rusalka","R",NULL
"10515","Ruslana","R",NULL
"10516","Russet","R",NULL
"10517","Russia","R",NULL
"10518","Rut","R",NULL
"10519","Ruth","R",NULL
"10520","Rya","R",NULL
"10521","Ryann","R",NULL
"10522","Rylea","R",NULL
"10523","Ryleigh","R",NULL
"10524","Rylie","R",NULL
"10525","Ryo","R",NULL
"10526","Saanvika","S",NULL
"10527","Sabah","S",NULL
"10528","Sabbia","S",NULL
"10529","Sabela","S",NULL
"10530","Sabera","S",NULL
"10531","Sabina","S",NULL
"10532","Sabine","S",NULL
"10533","Sabira","S",NULL
"10534","Sable","S",NULL
"10535","Sabra","S",NULL
"10536","Sabrina","S",NULL
"10537","Sacagawea","S",NULL
"10538","Sachi","S",NULL
"10539","Sachiko","S",NULL
"10540","Sada","S",NULL
"10541","Sadako","S",NULL
"10542","Sadbh","S",NULL
"10543","Sade","S",NULL
"10544","Sadhbh","S",NULL
"10545","Sadie","S",NULL
"10546","Sadira","S",NULL
"10547","Sadiya","S",NULL
"10548","Saffira","S",NULL
"10549","Saffron","S",NULL
"10550","Safiyya","S",NULL
"10551","Saga","S",NULL
"10552","Sagit","S",NULL
"10553","Sahar","S",NULL
"10554","Sahara","S",NULL
"10555","Sahteene","S",NULL
"10556","Sai","S",NULL
"10557","Saige","S",NULL
"10558","Saija","S",NULL
"10559","Saina","S",NULL
"10560","Saison","S",NULL
"10561","Sakina","S",NULL
"10562","Sakura","S",NULL
"10563","Sala","S",NULL
"10564","Salama","S",NULL
"10565","Salana","S",NULL
"10566","Salena","S",NULL
"10567","Salima","S",NULL
"10568","Salita","S",NULL
"10569","Salka","S",NULL
"10570","Salla","S",NULL
"10571","Sally","S",NULL
"10572","Salma","S",NULL
"10573","Salome","S",NULL
"10574","Salvadora","S",NULL
"10575","Salvia","S",NULL
"10576","Sama","S",NULL
"10577","Samala","S",NULL
"10578","Samanda","S",NULL
"10579","Samantha","S",NULL
"10580","Samara","S",NULL
"10581","Samaria","S",NULL
"10582","Sambo","S",NULL
"10583","Sameh","S",NULL
"10584","Sameria","S",NULL
"10585","Samhain","S",NULL
"10586","Samiah","S",NULL
"10587","Samina","S",NULL
"10588","Samira","S",NULL
"10589","Samiya","S",NULL
"10590","Samiyah","S",NULL
"10591","Samoa","S",NULL
"10592","Samuela","S",NULL
"10593","Sana","S",NULL
"10594","Sanaa","S",NULL
"10595","Sanchia","S",NULL
"10596","Sancia","S",NULL
"10597","Sandra","S",NULL
"10598","Sandrine","S",NULL
"10599","Sania","S",NULL
"10600","Saniya","S",NULL
"10601","Saniyah","S",NULL
"10602","Sanna","S",NULL
"10603","Sanne","S",NULL
"10604","Sansa","S",NULL
"10605","Santa","S",NULL
"10606","Sanvika","S",NULL
"10607","Saoirse","S",NULL
"10608","Saowanee","S",NULL
"10609","Sapphira","S",NULL
"10610","Sapphire","S",NULL
"10611","Sappho","S",NULL
"10612","Sara","S",NULL
"10613","Sarah","S",NULL
"10614","Sarahi","S",NULL
"10615","Sarai","S",NULL
"10616","Saralee","S",NULL
"10617","Saraswati","S",NULL
"10618","Sardinia","S",NULL
"10619","Sari","S",NULL
"10620","Sariah","S",NULL
"10621","Sarita","S",NULL
"10622","Sariyah","S",NULL
"10623","Sarojini","S",NULL
"10624","Sasi","S",NULL
"10625","Saskia","S",NULL
"10626","Sassandra","S",NULL
"10627","Satin","S",NULL
"10628","Satine","S",NULL
"10629","Sativa","S",NULL
"10630","Satyana","S",NULL
"10631","Savanna","S",NULL
"10632","Savannah","S",NULL
"10633","Savi","S",NULL
"10634","Savina","S",NULL
"10635","Savita","S",NULL
"10636","Savvy","S",NULL
"10637","Saylah","S",NULL
"10638","Sayyida","S",NULL
"10639","Scala","S",NULL
"10640","Scarla","S",NULL
"10641","Scarlet","S",NULL
"10642","Scarlett","S",NULL
"10643","Scarlette","S",NULL
"10644","Scheherazade","S",NULL
"10645","Scholastica","S",NULL
"10646","Scota","S",NULL
"10647","Scotia","S",NULL
"10648","Scotland","S",NULL
"10649","Scotty","S",NULL
"10650","Scyler","S",NULL
"10651","Seana","S",NULL
"10652","Season","S",NULL
"10653","Sebastiane","S",NULL
"10654","Secret","S",NULL
"10655","Sedona","S",NULL
"10656","Seeley","S",NULL
"10657","Sefarina","S",NULL
"10658","Seine","S",NULL
"10659","Sela","S",NULL
"10660","Selah","S",NULL
"10661","Selena","S",NULL
"10662","Selene","S",NULL
"10663","Selima","S",NULL
"10664","Selina","S",NULL
"10665","Selket","S",NULL
"10666","Selma","S",NULL
"10667","Selphie","S",NULL
"10668","Sema","S",NULL
"10669","Semiramide","S",NULL
"10670","Semiramis","S",NULL
"10671","Sen","S",NULL
"10672","Sena","S",NULL
"10673","Senalda","S",NULL
"10674","Senara","S",NULL
"10675","Senga","S",NULL
"10676","Senna","S",NULL
"10677","Senta","S",NULL
"10678","Senua","S",NULL
"10679","Senuna","S",NULL
"10680","Sephora","S",NULL
"10681","September","S",NULL
"10682","Septima","S",NULL
"10683","Sequoia","S",NULL
"10684","Sera","S",NULL
"10685","Serafima","S",NULL
"10686","Serafina","S",NULL
"10687","Seraphina","S",NULL
"10688","Seraphine","S",NULL
"10689","Serayah","S",NULL
"10690","Sereia","S",NULL
"10691","Serena","S",NULL
"10692","Serenade","S",NULL
"10693","Serendipity","S",NULL
"10694","Serenella","S",NULL
"10695","Serenity","S",NULL
"10696","Sergia","S",NULL
"10697","Sericea","S",NULL
"10698","Serleena","S",NULL
"10699","Serra","S",NULL
"10700","Servilia","S",NULL
"10701","Sesame","S",NULL
"10702","Sestina","S",NULL
"10703","Sethe","S",NULL
"10704","Severina","S",NULL
"10705","Severine","S",NULL
"10706","Sevilla","S",NULL
"10707","Shada","S",NULL
"10708","Shadow","S",NULL
"10709","Shae","S",NULL
"10710","Shafira","S",NULL
"10711","Shaina","S",NULL
"10712","Shakila","S",NULL
"10713","Shakira","S",NULL
"10714","Shakti","S",NULL
"10715","Shalailah","S",NULL
"10716","Shalona","S",NULL
"10717","Shalonda","S",NULL
"10718","Shamara","S",NULL
"10719","Shamira","S",NULL
"10720","Shana","S",NULL
"10721","Shanelle","S",NULL
"10722","Shani","S",NULL
"10723","Shania","S",NULL
"10724","Shanice","S",NULL
"10725","Shaniqua","S",NULL
"10726","Shanta","S",NULL
"10727","Shantal","S",NULL
"10728","Shanti","S",NULL
"10729","Shany","S",NULL
"10730","Shaquilla","S",NULL
"10731","Sharai","S",NULL
"10732","Shardae","S",NULL
"10733","Shari","S",NULL
"10734","Sharlene","S",NULL
"10735","Sharon","S",NULL
"10736","Sharpay","S",NULL
"10737","Shasta","S",NULL
"10738","Shaula","S",NULL
"10739","Shauna","S",NULL
"10740","Shavonne","S",NULL
"10741","Shawnee","S",NULL
"10742","Shayla","S",NULL
"10743","Shayna","S",NULL
"10744","Sheba","S",NULL
"10745","Sheena","S",NULL
"10746","Sheherazade","S",NULL
"10747","Sheila","S",NULL
"10748","Shell","S",NULL
"10749","Shenandoah","S",NULL
"10750","Shenna","S",NULL
"10751","Sherah","S",NULL
"10752","Sherie","S",NULL
"10753","Sherlyn","S",NULL
"10754","Sherry","S",NULL
"10755","Sheryl","S",NULL
"10756","Shevonne","S",NULL
"10757","Shifra","S",NULL
"10758","Shilpa","S",NULL
"10759","Shione","S",NULL
"10760","Shira","S",NULL
"10761","Shirin","S",NULL
"10762","Shirley","S",NULL
"10763","Shivani","S",NULL
"10764","Shona","S",NULL
"10765","Shoshana","S",NULL
"10766","Shoshanna","S",NULL
"10767","Shoushan","S",NULL
"10768","Shreya","S",NULL
"10769","Shubhadra","S",NULL
"10770","Shula","S",NULL
"10771","Shulamit","S",NULL
"10772","Shulammite","S",NULL
"10773","Shuri","S",NULL
"10774","Shyama","S",NULL
"10775","Shyanne","S",NULL
"10776","Sia","S",NULL
"10777","Sian","S",NULL
"10778","Sibley","S",NULL
"10779","Sibyl","S",NULL
"10780","Sicily","S",NULL
"10781","Sidda","S",NULL
"10782","Sidonia","S",NULL
"10783","Sidonie","S",NULL
"10784","Sidony","S",NULL
"10785","Sidra","S",NULL
"10786","Sidse","S",NULL
"10787","Sieglinde","S",NULL
"10788","Siena","S",NULL
"10789","Sienna","S",NULL
"10790","Signe","S",NULL
"10791","Signy","S",NULL
"10792","Sigourney","S",NULL
"10793","Sigrid","S",NULL
"10794","Silence","S",NULL
"10795","Silje","S",NULL
"10796","Silke","S",NULL
"10797","Silken","S",NULL
"10798","Silvia","S",NULL
"10799","Simi","S",NULL
"10800","Simone","S",NULL
"10801","Simonetta","S",NULL
"10802","Simplicity","S",NULL
"10803","Simran","S",NULL
"10804","Sincerity","S",NULL
"10805","Sinead","S",NULL
"10806","Siobahn","S",NULL
"10807","Siobhan","S",NULL
"10808","Siofra","S",NULL
"10809","Siouxsie","S",NULL
"10810","Siphone","S",NULL
"10811","Siran","S",NULL
"10812","Sireli","S",NULL
"10813","Sirena","S",NULL
"10814","Siri","S",NULL
"10815","Siria","S",NULL
"10816","Sirikit","S",NULL
"10817","Sirinya","S",NULL
"10818","Sisley","S",NULL
"10819","Sissy","S",NULL
"10820","Sister","S",NULL
"10821","Sistine","S",NULL
"10822","Sita","S",NULL
"10823","Sixtine","S",NULL
"10824","Skyla","S",NULL
"10825","Skylynn","S",NULL
"10826","Snapdragon","S",NULL
"10827","Snejana","S",NULL
"10828","Socorra","S",NULL
"10829","Socorro","S",NULL
"10830","Sofi","S",NULL
"10831","Sofia","S",NULL
"10832","Sofina","S",NULL
"10833","Sojourner","S",NULL
"10834","Solana","S",NULL
"10835","Solandis","S",NULL
"10836","Solange","S",NULL
"10837","Soledad","S",NULL
"10838","Soleil","S",NULL
"10839","Solene","S",NULL
"10840","Solita","S",NULL
"10841","Solstice","S",NULL
"10842","Solvei","S",NULL
"10843","Solveig","S",NULL
"10844","Sommer","S",NULL
"10845","Sonae","S",NULL
"10846","Sonali","S",NULL
"10847","Sonata","S",NULL
"10848","Sonatina","S",NULL
"10849","Sondra","S",NULL
"10850","Sonia","S",NULL
"10851","Sonnet","S",NULL
"10852","Sonoma","S",NULL
"10853","Sonora","S",NULL
"10854","Sonya","S",NULL
"10855","Sookie","S",NULL
"10856","Sophia","S",NULL
"10857","Sophie","S",NULL
"10858","Sophina","S",NULL
"10859","Sophitia","S",NULL
"10860","Sophonisba","S",NULL
"10861","Sophrona","S",NULL
"10862","Sophronia","S",NULL
"10863","Soraya","S",NULL
"10864","Sorcha","S",NULL
"10865","Sosie","S",NULL
"10866","Soul","S",NULL
"10867","Speranza","S",NULL
"10868","Spirit","S",NULL
"10869","Spring","S",NULL
"10870","Stacia","S",NULL
"10871","Stacy","S",NULL
"10872","Stam","S",NULL
"10873","Star","S",NULL
"10874","Starlit","S",NULL
"10875","Starlynn","S",NULL
"10876","Starr","S",NULL
"10877","Stasia","S",NULL
"10878","Stavra","S",NULL
"10879","Steena","S",NULL
"10880","Stefani","S",NULL
"10881","Stefanya","S",NULL
"10882","Stella","S",NULL
"10883","Stellaluna","S",NULL
"10884","Stellamaris","S",NULL
"10885","Stellina","S",NULL
"10886","Stephanie","S",NULL
"10887","Stevie","S",NULL
"10888","Stina","S",NULL
"10889","Stockard","S",NULL
"10890","Stormi","S",NULL
"10891","Stormy","S",NULL
"10892","Strawberry","S",NULL
"10893","Street","S",NULL
"10894","Subhadra","S",NULL
"10895","Subira","S",NULL
"10896","Sue","S",NULL
"10897","Suela","S",NULL
"10898","Sugar","S",NULL
"10899","Suheyla","S",NULL
"10900","Sukey","S",NULL
"10901","Suki","S",NULL
"10902","Sukie","S",NULL
"10903","Sula","S",NULL
"10904","Sulola","S",NULL
"10905","Sumaya","S",NULL
"10906","Sumayyah","S",NULL
"10907","Sumi","S",NULL
"10908","Summer","S",NULL
"10909","Sun","S",NULL
"10910","Sunaree","S",NULL
"10911","Sundae","S",NULL
"10912","Sunday","S",NULL
"10913","Sunette","S",NULL
"10914","Sunniva","S",NULL
"10915","Sunshine","S",NULL
"10916","Sura","S",NULL
"10917","Suree","S",NULL
"10918","Suri","S",NULL
"10919","Suria","S",NULL
"10920","Susan","S",NULL
"10921","Susanna","S",NULL
"10922","Susannah","S",NULL
"10923","Susie","S",NULL
"10924","Susmita","S",NULL
"10925","Suvi","S",NULL
"10926","Suzanna","S",NULL
"10927","Suzanne","S",NULL
"10928","Suzette","S",NULL
"10929","Suzu","S",NULL
"10930","Svala","S",NULL
"10931","Svea","S",NULL
"10932","Svetlana","S",NULL
"10933","Sveva","S",NULL
"10934","Swan","S",NULL
"10935","Swanhild","S",NULL
"10936","Swathi","S",NULL
"10937","Swati","S",NULL
"10938","Sweetheart","S",NULL
"10939","Sybella","S",NULL
"10940","Sybil","S",NULL
"10941","Sylvana","S",NULL
"10942","Sylvia","S",NULL
"10943","Sylvie","S",NULL
"10944","Symphony","S",NULL
"10945","Syntyche","S",NULL
"10946","Tabia","T",NULL
"10947","Tabitha","T",NULL
"10948","Taci","T",NULL
"10949","Tacita","T",NULL
"10950","Tacy","T",NULL
"10951","Tadita","T",NULL
"10952","Taffeta","T",NULL
"10953","Tahani","T",NULL
"10954","Tahira","T",NULL
"10955","Tahiti","T",NULL
"10956","Tahnee","T",NULL
"10957","Taina","T",NULL
"10958","Taja","T",NULL
"10959","Takala","T",NULL
"10960","Takara","T",NULL
"10961","Tala","T",NULL
"10962","Talea","T",NULL
"10963","Talei","T",NULL
"10964","Tali","T",NULL
"10965","Talia","T",NULL
"10966","Talila","T",NULL
"10967","Taline","T",NULL
"10968","Talisa","T",NULL
"10969","Talitha","T",NULL
"10970","Taliyah","T",NULL
"10971","Tallie","T",NULL
"10972","Tallulah","T",NULL
"10973","Tally","T",NULL
"10974","Talma","T",NULL
"10975","Talula","T",NULL
"10976","Talulla","T",NULL
"10977","Talullah","T",NULL
"10978","Talya","T",NULL
"10979","Tamah","T",NULL
"10980","Tamako","T",NULL
"10981","Tamala","T",NULL
"10982","Tamar","T",NULL
"10983","Tamara","T",NULL
"10984","Tamarind","T",NULL
"10985","Tamarisk","T",NULL
"10986","Tamayo","T",NULL
"10987","Tamia","T",NULL
"10988","Tammany","T",NULL
"10989","Tammy","T",NULL
"10990","Tamora","T",NULL
"10991","Tamra","T",NULL
"10992","Tamsin","T",NULL
"10993","Tana","T",NULL
"10994","Tanaquil","T",NULL
"10995","Tancy","T",NULL
"10996","Tandy","T",NULL
"10997","Tangela","T",NULL
"10998","Tangerine","T",NULL
"10999","Tania","T",NULL
"11000","Tanis","T",NULL
"11001","Tanisha","T",NULL
"11002","Tanith","T",NULL
"11003","Taniyah","T",NULL
"11004","Tansy","T",NULL
"11005","Tanvi","T",NULL
"11006","Tanwen","T",NULL
"11007","Tanya","T",NULL
"11008","Tara","T",NULL
"11009","Tarabai","T",NULL
"11010","Taraja","T",NULL
"11011","Taraji","T",NULL
"11012","Tarana","T",NULL
"11013","Tarbula","T",NULL
"11014","Tari","T",NULL
"11015","Tarni","T",NULL
"11016","Tarragon","T",NULL
"11017","Taryn","T",NULL
"11018","Tasanee","T",NULL
"11019","Tash","T",NULL
"11020","Tasha","T",NULL
"11021","Tasma","T",NULL
"11022","Tasmine","T",NULL
"11023","Tassia","T",NULL
"11024","Tati","T",NULL
"11025","Tatiana","T",NULL
"11026","Tatjana","T",NULL
"11027","Tatyana","T",NULL
"11028","Taura","T",NULL
"11029","Tauria","T",NULL
"11030","Tauriel","T",NULL
"11031","Tavi","T",NULL
"11032","Tavia","T",NULL
"11033","Tavora","T",NULL
"11034","Tawny","T",NULL
"11035","Taya","T",NULL
"11036","Tayla","T",NULL
"11037","Tazu","T",NULL
"11038","Teasagh","T",NULL
"11039","Tegwen","T",NULL
"11040","Tehila","T",NULL
"11041","Teleri","T",NULL
"11042","Telma","T",NULL
"11043","Tempe","T",NULL
"11044","Temperance","T",NULL
"11045","Tempest","T",NULL
"11046","Tenley","T",NULL
"11047","Tennille","T",NULL
"11048","Tenzan","T",NULL
"11049","Teodora","T",NULL
"11050","Tequila","T",NULL
"11051","Terencia","T",NULL
"11052","Teresa","T",NULL
"11053","Tereza","T",NULL
"11054","Teri","T",NULL
"11055","Terpsichore","T",NULL
"11056","Terra","T",NULL
"11057","Terri","T",NULL
"11058","Terryl","T",NULL
"11059","Tertia","T",NULL
"11060","Tesla","T",NULL
"11061","Tesni","T",NULL
"11062","Tess","T",NULL
"11063","Tessa","T",NULL
"11064","Tessie","T",NULL
"11065","Tetra","T",NULL
"11066","Tetsu","T",NULL
"11067","Tetty","T",NULL
"11068","Texana","T",NULL
"11069","Teyla","T",NULL
"11070","Thaddea","T",NULL
"11071","Thailah","T",NULL
"11072","Thais","T",NULL
"11073","Thaisa","T",NULL
"11074","Thalassa","T",NULL
"11075","Thalette","T",NULL
"11076","Thalia","T",NULL
"11077","Thallo","T",NULL
"11078","Thana","T",NULL
"11079","Thandie","T",NULL
"11080","Thankful","T",NULL
"11081","Thara","T",NULL
"11082","Thea","T",NULL
"11083","Thebe","T",NULL
"11084","Theia","T",NULL
"11085","Thekla","T",NULL
"11086","Thelma","T",NULL
"11087","Themis","T",NULL
"11088","Themyscira","T",NULL
"11089","Theodora","T",NULL
"11090","Theodosia","T",NULL
"11091","Theone","T",NULL
"11092","Theophania","T",NULL
"11093","Theora","T",NULL
"11094","Theresa","T",NULL
"11095","Therese","T",NULL
"11096","Theroux","T",NULL
"11097","Thesally","T",NULL
"11098","Thespina","T",NULL
"11099","Thessaly","T",NULL
"11100","Theta","T",NULL
"11101","Thetis","T",NULL
"11102","Thirza","T",NULL
"11103","Thisbe","T",NULL
"11104","Thomasa","T",NULL
"11105","Thomasin","T",NULL
"11106","Thomasina","T",NULL
"11107","Thora","T",NULL
"11108","Tia","T",NULL
"11109","Tiaamii","T",NULL
"11110","Tiana","T",NULL
"11111","Tiara","T",NULL
"11112","Tibbie","T",NULL
"11113","Tibby","T",NULL
"11114","Tierra","T",NULL
"11115","Tiffany","T",NULL
"11116","Tiggy","T",NULL
"11117","Tijuana","T",NULL
"11118","Tikvah","T",NULL
"11119","Tilda","T",NULL
"11120","Tillie","T",NULL
"11121","Tilly","T",NULL
"11122","Timea","T",NULL
"11123","Timmarie","T",NULL
"11124","Timothea","T",NULL
"11125","Tina","T",NULL
"11126","Tindra","T",NULL
"11127","Tinley","T",NULL
"11128","Tinsley","T",NULL
"11129","Tintagel","T",NULL
"11130","Tinuviel","T",NULL
"11131","Tipper","T",NULL
"11132","Tippi","T",NULL
"11133","Tira","T",NULL
"11134","Tiree","T",NULL
"11135","Tirzah","T",NULL
"11136","Tisa","T",NULL
"11137","Tish","T",NULL
"11138","Tisiphone","T",NULL
"11139","Tita","T",NULL
"11140","Titania","T",NULL
"11141","Titian","T",NULL
"11142","Titiana","T",NULL
"11143","Tiuu","T",NULL
"11144","Tivona","T",NULL
"11145","Toccara","T",NULL
"11146","Toccata","T",NULL
"11147","Toinette","T",NULL
"11148","Tomyris","T",NULL
"11149","Toni","T",NULL
"11150","Tonia","T",NULL
"11151","Tonya","T",NULL
"11152","Topanga","T",NULL
"11153","Topaz","T",NULL
"11154","Tora","T",NULL
"11155","Tordis","T",NULL
"11156","Tori","T",NULL
"11157","Toril","T",NULL
"11158","Torille","T",NULL
"11159","Tornado","T",NULL
"11160","Torra","T",NULL
"11161","Tory","T",NULL
"11162","Tosca","T",NULL
"11163","Totty","T",NULL
"11164","Toula","T",NULL
"11165","Tova","T",NULL
"11166","Tovah","T",NULL
"11167","Tove","T",NULL
"11168","Treasure","T",NULL
"11169","Treena","T",NULL
"11170","Tressa","T",NULL
"11171","Treva","T",NULL
"11172","Trevena","T",NULL
"11173","Triana","T",NULL
"11174","Tribeca","T",NULL
"11175","Tricia","T",NULL
"11176","Trilby","T",NULL
"11177","Trillian","T",NULL
"11178","Trina","T",NULL
"11179","Trinidad","T",NULL
"11180","Trinity","T",NULL
"11181","Trish","T",NULL
"11182","Trisha","T",NULL
"11183","Trista","T",NULL
"11184","Tristana","T",NULL
"11185","Tristine","T",NULL
"11186","Trixie","T",NULL
"11187","Troi","T",NULL
"11188","Trudy","T",NULL
"11189","Trueth","T",NULL
"11190","Tryphena","T",NULL
"11191","Tryphosa","T",NULL
"11192","Tu","T",NULL
"11193","Tuesday","T",NULL
"11194","Tula","T",NULL
"11195","Tulia","T",NULL
"11196","Tuliana","T",NULL
"11197","Tulip","T",NULL
"11198","Tullia","T",NULL
"11199","Tulsa","T",NULL
"11200","Tulsi","T",NULL
"11201","Tundra","T",NULL
"11202","Tuppence","T",NULL
"11203","Tuptim","T",NULL
"11204","Turia","T",NULL
"11205","Turquoise","T",NULL
"11206","Tuva","T",NULL
"11207","Twiggy","T",NULL
"11208","Twila","T",NULL
"11209","Tyas","T",NULL
"11210","Tycen","T",NULL
"11211","Tyne","T",NULL
"11212","Typhaine","T",NULL
"11213","Tyra","T",NULL
"11214","Tzeitel","T",NULL
"11215","Tzipora","T",NULL
"11216","Tziporah","T",NULL
"11217","Tzofia","T",NULL
"11218","Uda","U",NULL
"11219","Ula","U",NULL
"11220","Ulanni","U",NULL
"11221","Ulima","U",NULL
"11222","Ulla","U",NULL
"11223","Ulrica","U",NULL
"11224","Ultima","U",NULL
"11225","Uma","U",NULL
"11226","Umbria","U",NULL
"11227","Umbrielle","U",NULL
"11228","Umeko","U",NULL
"11229","Una","U",NULL
"11230","Unathi","U",NULL
"11231","Undine","U",NULL
"11232","Undomiel","U",NULL
"11233","Unice","U",NULL
"11234","Unity","U",NULL
"11235","Urania","U",NULL
"11236","Urbana","U",NULL
"11237","Uriela","U",NULL
"11238","Urraca","U",NULL
"11239","Ursa","U",NULL
"11240","Ursula","U",NULL
"11241","Urvashi","U",NULL
"11242","Uta","U",NULL
"11243","Vada","V",NULL
"11244","Vaila","V",NULL
"11245","Vala","V",NULL
"11246","Valasca","V",NULL
"11247","Valda","V",NULL
"11248","Valencia","V",NULL
"11249","Valentia","V",NULL
"11250","Valentina","V",NULL
"11251","Valeria","V",NULL
"11252","Valerie","V",NULL
"11253","Valeska","V",NULL
"11254","Valetta","V",NULL
"11255","Vali","V",NULL
"11256","Valkyrie","V",NULL
"11257","Vallea","V",NULL
"11258","Valletta","V",NULL
"11259","Valley","V",NULL
"11260","Vanda","V",NULL
"11261","Vanellope","V",NULL
"11262","Vanessa","V",NULL
"11263","Vanille","V",NULL
"11264","Vanina","V",NULL
"11265","Vanita","V",NULL
"11266","Vanja","V",NULL
"11267","Vanna","V",NULL
"11268","Varda","V",NULL
"11269","Varinia","V",NULL
"11270","Varsha","V",NULL
"11271","Varuni","V",NULL
"11272","Varvara","V",NULL
"11273","Varya","V",NULL
"11274","Vashti","V",NULL
"11275","Vasilia","V",NULL
"11276","Vasiliki","V",NULL
